filename,sample_ID,path,accession,study,biosample_accession,total_reads,total_bp,total_Gbp,min,max,mean,quartile_25,quartile_50,quartile_75,N25,N50,N75,library_ID,library_strategy,library_source,library_selection,library_layout,platform,instrument_model,design_description,data_type,shear_method,size_selection,DeepConsensus_version,polymerase_version,seq_plate_chemistry_version,generator_facility,generator_contact,notes,ccs_algorithm,MM_tag
m84091_231208_194716_s4.hifi_reads.bc1008.bam,NA19468,s3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/m84091_231208_194716_s4.hifi_reads.bc1008.bam,SRR30336738,SRP305758,SAMN37797093,2071540,41116262569,41.12,145.0,61387.0,19848,16434,18914,22327,17111,19968,23768,NA19468_PB2_m84091_231208_194716_s4.hifi_reads.bc1008.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_231211_215746_s3.hifi_reads.bc1008.bam,NA19468,s3://human-pangenomics/working/HPRC/NA19468/raw_data/PacBio_HiFi/m84091_231211_215746_s3.hifi_reads.bc1008.bam,SRR30336729,SRP305758,SAMN37797093,1011292,20112027354,20.11,259.0,54526.0,19887,16468,18966,22377,17152,20014,23806,NA19468_PB2_m84091_231211_215746_s3.hifi_reads.bc1008.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_231120_175800_s4.hifi_reads.bc1015.bam,NA19391,s3://human-pangenomics/working/HPRC/NA19391/raw_data/PacBio_HiFi/m84091_231120_175800_s4.hifi_reads.bc1015.bam,SRR30336728,SRP305758,SAMN37797092,3763902,70911019454,70.91,130.0,57886.0,18839,15963,18107,21074,16504,18935,22196,NA19391_PB3_m84091_231120_175800_s4.hifi_reads.bc1015.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230705_174256_s2.hifi_reads.bc1009.bam,HG03470,s3://human-pangenomics/working/HPRC/HG03470/raw_data/PacBio_HiFi/m84091_230705_174256_s2.hifi_reads.bc1009.bam,SRR30336727,SRP305758,SAMN37797110,1399961,34295733741,34.3,110.0,70709.0,24497,19169,23378,28738,20781,25534,31304,HG03470_PB1_m84091_230705_174256_s2.hifi_reads.bc1009.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230705_184508_s4.hifi_reads.bc1009.bam,HG03470,s3://human-pangenomics/working/HPRC/HG03470/raw_data/PacBio_HiFi/m84091_230705_184508_s4.hifi_reads.bc1009.bam,SRR30336726,SRP305758,SAMN37797110,1363854,34109597312,34.11,217.0,68532.0,25009,19455,23857,29458,21189,26154,32139,HG03470_PB1_m84091_230705_184508_s4.hifi_reads.bc1009.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_231120_182829_s1.hifi_reads.bc1019.bam,HG01784,s3://human-pangenomics/working/HPRC/HG01784/raw_data/PacBio_HiFi/m84091_231120_182829_s1.hifi_reads.bc1019.bam,SRR30336725,SRP305758,SAMN37797100,3827674,65222185255,65.22,90.0,52530.0,17039,14937,16533,18694,15268,17021,19360,HG01784_PB2_m84091_231120_182829_s1.hifi_reads.bc1019.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230817_150246_s3.hifi_reads.bc1015.bam,NA19159,s3://human-pangenomics/working/HPRC/NA19159/raw_data/PacBio_HiFi/m84091_230817_150246_s3.hifi_reads.bc1015.bam,SRR30336724,SRP305758,SAMN37797089,1065226,23688286583,23.69,176.0,63442.0,22237,18178,20997,25135,18976,22358,27020,NA19159_PB1_m84091_230817_150246_s3.hifi_reads.bc1015.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_231120_193041_s3.hifi_reads.bc1020.bam,HG03742,s3://human-pangenomics/working/HPRC/HG03742/raw_data/PacBio_HiFi/m84091_231120_193041_s3.hifi_reads.bc1020.bam,SRR30336759,SRP305758,SAMN37797111,2373463,40822247506,40.82,107.0,54431.0,17199,14656,16506,19130,15097,17203,20097,HG03742_PB2_m84091_231120_193041_s3.hifi_reads.bc1020.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_231208_204928_s2.hifi_reads.bc1018.bam,NA20799,s3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/m84091_231208_204928_s2.hifi_reads.bc1018.bam,SRR30336758,SRP305758,SAMN37797094,1925842,37473687834,37.47,76.0,52733.0,19458,16289,18624,21862,16917,19595,23188,NA20799_PB2_m84091_231208_204928_s2.hifi_reads.bc1018.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_231211_215746_s3.hifi_reads.bc1018.bam,NA20799,s3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_HiFi/m84091_231211_215746_s3.hifi_reads.bc1018.bam,SRR30336757,SRP305758,SAMN37797094,1451118,28344896301,28.34,124.0,51953.0,19533,16340,18689,21929,16965,19657,23271,NA20799_PB2_m84091_231211_215746_s3.hifi_reads.bc1018.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_231208_194716_s4.hifi_reads.bc1021.bam,HG01530,s3://human-pangenomics/working/HPRC/HG01530/raw_data/PacBio_HiFi/m84091_231208_194716_s4.hifi_reads.bc1021.bam,SRR30336756,SRP305758,SAMN37797099,831560,14704255771,14.7,152.0,62111.0,17682,14890,16636,19456,15304,17421,20764,HG01530_PB3_m84091_231208_194716_s4.hifi_reads.bc1021.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_231208_201822_s1.hifi_reads.bc1021.bam,HG01530,s3://human-pangenomics/working/HPRC/HG01530/raw_data/PacBio_HiFi/m84091_231208_201822_s1.hifi_reads.bc1021.bam,SRR30336755,SRP305758,SAMN37797099,551869,9669215846,9.67,322.0,62777.0,17520,14829,16525,19228,15225,17248,20482,HG01530_PB3_m84091_231208_201822_s1.hifi_reads.bc1021.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_231208_204928_s2.hifi_reads.bc1021.bam,HG01530,s3://human-pangenomics/working/HPRC/HG01530/raw_data/PacBio_HiFi/m84091_231208_204928_s2.hifi_reads.bc1021.bam,SRR30336754,SRP305758,SAMN37797099,484246,8552141762,8.55,192.0,57614.0,17660,14885,16622,19423,15296,17395,20730,HG01530_PB3_m84091_231208_204928_s2.hifi_reads.bc1021.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_231120_185935_s2.hifi_reads.bc1016.bam,NA19087,s3://human-pangenomics/working/HPRC/NA19087/raw_data/PacBio_HiFi/m84091_231120_185935_s2.hifi_reads.bc1016.bam,SRR30336753,SRP305758,SAMN37797087,2844047,58221913081,58.22,147.0,59674.0,20471,16450,19599,23547,17540,21029,25338,NA19087_PB2_m84091_231120_185935_s2.hifi_reads.bc1016.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_231120_193041_s3.hifi_reads.bc1012.bam,NA18570,s3://human-pangenomics/working/HPRC/NA18570/raw_data/PacBio_HiFi/m84091_231120_193041_s3.hifi_reads.bc1012.bam,SRR30336752,SRP305758,SAMN37797086,2721746,50245213157,50.25,173.0,57172.0,18460,15874,17784,20430,16308,18454,21346,NA18570_PB4_m84091_231120_193041_s3.hifi_reads.bc1012.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_231120_185935_s2.hifi_reads.bc1010.bam,HG02391,s3://human-pangenomics/working/HPRC/HG02391/raw_data/PacBio_HiFi/m84091_231120_185935_s2.hifi_reads.bc1010.bam,SRR30336751,SRP305758,SAMN37797104,1658490,31025558943,31.03,200.0,48026.0,18707,15980,17971,20742,16462,18705,21784,HG02391_PB2_m84091_231120_185935_s2.hifi_reads.bc1010.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_231120_182829_s1.hifi_reads.bc1017.bam,NA19185,s3://human-pangenomics/working/HPRC/NA19185/raw_data/PacBio_HiFi/m84091_231120_182829_s1.hifi_reads.bc1017.bam,SRR30336750,SRP305758,SAMN37797090,1382900,27128033641,27.13,162.0,64094.0,19616,16543,18780,21892,17105,19663,23107,NA19185_PB2_m84091_231120_182829_s1.hifi_reads.bc1017.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_231208_201822_s1.hifi_reads.bc1011.bam,HG03458,s3://human-pangenomics/working/HPRC/HG03458/raw_data/PacBio_HiFi/m84091_231208_201822_s1.hifi_reads.bc1011.bam,SRR30336748,SRP305758,SAMN37797109,3745686,82185612598,82.19,133.0,63208.0,21941,17683,20872,25111,18702,22357,27038,HG03458_PB2_m84091_231208_201822_s1.hifi_reads.bc1011.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230905_205913_s4.hifi_reads.bc1020.bam,HG01252,s3://human-pangenomics/working/HPRC/HG01252/raw_data/PacBio_HiFi/m84091_230905_205913_s4.hifi_reads.bc1020.bam,SRR30336747,SRP305758,SAMN37797098,2640185,51778207574,51.78,159.0,61149.0,19611,16414,18668,21894,16982,19596,23247,HG01252_PB3_m84091_230905_205913_s4.hifi_reads.bc1020.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_240110_201841_s2.hifi_reads.bc1002.bam,HG01969,s3://human-pangenomics/working/HPRC/HG01969/raw_data/PacBio_HiFi/m84091_240110_201841_s2.hifi_reads.bc1002.bam,SRR30336746,SRP305758,SAMN37797103,2869967,60008819440,60.01,62.0,65188.0,20909,16719,19839,24046,17764,21387,26025,HG01969_PB5_m84091_240110_201841_s2.hifi_reads.bc1002.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230905_192642_s1.hifi_reads.bc1019.bam,HG01150,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/m84091_230905_192642_s1.hifi_reads.bc1019.bam,SRR30336745,SRP305758,SAMN37797097,821512,16813536710,16.81,147.0,59777.0,20466,16875,19502,23080,17631,20623,24644,HG01150_PB3_m84091_230905_192642_s1.hifi_reads.bc1019.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230905_195701_s2.hifi_reads.bc1019.bam,HG01150,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/m84091_230905_195701_s2.hifi_reads.bc1019.bam,SRR30336744,SRP305758,SAMN37797097,778094,15710208724,15.71,204.0,56800.0,20190,16730,19264,22692,17434,20325,24157,HG01150_PB3_m84091_230905_195701_s2.hifi_reads.bc1019.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230905_202807_s3.hifi_reads.bc1019.bam,HG01150,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/m84091_230905_202807_s3.hifi_reads.bc1019.bam,SRR30336743,SRP305758,SAMN37797097,804940,16465388808,16.47,175.0,56054.0,20455,16854,19481,23065,17602,20609,24647,HG01150_PB3_m84091_230905_202807_s3.hifi_reads.bc1019.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_231004_192043_s3.hifi_reads.bc1019.bam,HG01150,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/m84091_231004_192043_s3.hifi_reads.bc1019.bam,SRR30336742,SRP305758,SAMN37797097,410126,8167494589,8.17,100.0,52170.0,19914,16599,19019,22271,17254,19985,23648,HG01150_PB3_m84091_231004_192043_s3.hifi_reads.bc1019.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_240110_194735_s1.hifi_reads.bc1001.bam,HG02514,s3://human-pangenomics/working/HPRC/HG02514/raw_data/PacBio_HiFi/m84091_240110_194735_s1.hifi_reads.bc1001.bam,SRR30336741,SRP305758,SAMN37797105,2914041,61203787317,61.2,145.0,58573.0,21003,17201,19943,23820,18014,21232,25577,HG02514_PB4_m84091_240110_194735_s1.hifi_reads.bc1001.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230905_192642_s1.hifi_reads.bc1018.bam,HG00658,s3://human-pangenomics/working/HPRC/HG00658/raw_data/PacBio_HiFi/m84091_230905_192642_s1.hifi_reads.bc1018.bam,SRR30336740,SRP305758,SAMN37797096,1633001,28947533667,28.95,214.0,54608.0,17726,15404,17090,19458,15762,17647,20252,HG00658_PB3_m84091_230905_192642_s1.hifi_reads.bc1018.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230905_195701_s2.hifi_reads.bc1018.bam,HG00658,s3://human-pangenomics/working/HPRC/HG00658/raw_data/PacBio_HiFi/m84091_230905_195701_s2.hifi_reads.bc1018.bam,SRR30336739,SRP305758,SAMN37797096,1593745,28067920433,28.07,71.0,50180.0,17611,15344,16987,19304,15689,17526,20080,HG00658_PB3_m84091_230905_195701_s2.hifi_reads.bc1018.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230905_202807_s3.hifi_reads.bc1018.bam,HG00658,s3://human-pangenomics/working/HPRC/HG00658/raw_data/PacBio_HiFi/m84091_230905_202807_s3.hifi_reads.bc1018.bam,SRR30336737,SRP305758,SAMN37797096,1601972,28356016363,28.36,221.0,56570.0,17700,15383,17057,19422,15740,17617,20227,HG00658_PB3_m84091_230905_202807_s3.hifi_reads.bc1018.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_240110_191713_s4.hifi_reads.bc1010.bam,HG01940,s3://human-pangenomics/working/HPRC/HG01940/raw_data/PacBio_HiFi/m84091_240110_191713_s4.hifi_reads.bc1010.bam,SRR30336736,SRP305758,SAMN37797101,3005904,57205109823,57.21,205.0,55009.0,19030,16232,18226,21127,16742,19020,22308,HG01940_PB4_m84091_240110_191713_s4.hifi_reads.bc1010.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230905_205913_s4.hifi_reads.bc1017.bam,HG03050,s3://human-pangenomics/working/HPRC/HG03050/raw_data/PacBio_HiFi/m84091_230905_205913_s4.hifi_reads.bc1017.bam,SRR30336735,SRP305758,SAMN37797108,1764709,32472953202,32.47,242.0,53531.0,18401,15612,17537,20350,16062,18284,21493,HG03050_PB3_m84091_230905_205913_s4.hifi_reads.bc1017.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_231004_192043_s3.hifi_reads.bc1016.bam,HG02984,s3://human-pangenomics/working/HPRC/HG02984/raw_data/PacBio_HiFi/m84091_231004_192043_s3.hifi_reads.bc1016.bam,SRR30336734,SRP305758,SAMN37797107,3717971,72663560503,72.66,164.0,59887.0,19543,16490,18628,21721,17003,19474,22983,HG02984_PB3_m84091_231004_192043_s3.hifi_reads.bc1016.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230905_192642_s1.hifi_reads.bc1015.bam,HG02841,s3://human-pangenomics/working/HPRC/HG02841/raw_data/PacBio_HiFi/m84091_230905_192642_s1.hifi_reads.bc1015.bam,SRR30336733,SRP305758,SAMN37797106,1611638,26410820072,26.41,101.0,70436.0,16387,14330,15798,17874,14616,16267,18519,HG02841_PB3_m84091_230905_192642_s1.hifi_reads.bc1015.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230905_195701_s2.hifi_reads.bc1015.bam,HG02841,s3://human-pangenomics/working/HPRC/HG02841/raw_data/PacBio_HiFi/m84091_230905_195701_s2.hifi_reads.bc1015.bam,SRR30336732,SRP305758,SAMN37797106,1595006,25976366531,25.98,104.0,65476.0,16286,14284,15715,17757,14558,16167,18380,HG02841_PB3_m84091_230905_195701_s2.hifi_reads.bc1015.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230905_202807_s3.hifi_reads.bc1015.bam,HG02841,s3://human-pangenomics/working/HPRC/HG02841/raw_data/PacBio_HiFi/m84091_230905_202807_s3.hifi_reads.bc1015.bam,SRR30336731,SRP305758,SAMN37797106,1585432,25930880331,25.93,101.0,74486.0,16355,14306,15762,17832,14588,16230,18476,HG02841_PB3_m84091_230905_202807_s3.hifi_reads.bc1015.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230817_150246_s3.hifi_reads.bc1012.bam,HG01960,s3://human-pangenomics/working/HPRC/HG01960/raw_data/PacBio_HiFi/m84091_230817_150246_s3.hifi_reads.bc1012.bam,SRR30336730,SRP305758,SAMN37797102,2669847,51521920991,51.52,70.0,57666.0,19297,16237,18402,21481,16765,19261,22723,HG01960_PB3_m84091_230817_150246_s3.hifi_reads.bc1012.bam,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230721_141900_s2.hifi_reads.bc1008.bam,HG00235,s3://human-pangenomics/working/HPRC/HG00235/raw_data/PacBio_HiFi/m84091_230721_141900_s2.hifi_reads.bc1008.bam,SRR29405849,SRP305758,SAMN41021667,4537603,90629295210,90.63,60.0,64006.0,19972,16198,19048,22813,17093,20339,24494,HG00235_PB1_m84091_230721_141900_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230724_170222_s4.hifi_reads.bc1008.bam,HG00235,s3://human-pangenomics/working/HPRC/HG00235/raw_data/PacBio_HiFi/m84091_230724_170222_s4.hifi_reads.bc1008.bam,SRR29405848,SRP305758,SAMN41021667,4889018,100350407151,100.35,141.0,63978.0,20525,16568,19607,23582,17561,20992,25350,HG00235_PB1_m84091_230724_170222_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230712_180444_s4.hifi_reads.bc1018.bam,HG00243,s3://human-pangenomics/working/HPRC/HG00243/raw_data/PacBio_HiFi/m84091_230712_180444_s4.hifi_reads.bc1018.bam,SRR29405837,SRP305758,SAMN41021644,4331650,94319711832,94.32,93.0,73045.0,21774,17180,20708,25231,18433,22452,27372,HG00243_PB1_m84091_230712_180444_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230719_162122_s2.hifi_reads.bc1018.bam,HG00243,s3://human-pangenomics/working/HPRC/HG00243/raw_data/PacBio_HiFi/m84091_230719_162122_s2.hifi_reads.bc1018.bam,SRR29405826,SRP305758,SAMN41021644,4231327,91462784918,91.46,97.0,65354.0,21615,17075,20547,25031,18295,22278,27119,HG00243_PB1_m84091_230719_162122_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230721_134835_s1.hifi_reads.bc1003.bam,HG00253,s3://human-pangenomics/working/HPRC/HG00253/raw_data/PacBio_HiFi/m84091_230721_134835_s1.hifi_reads.bc1003.bam,SRR29405815,SRP305758,SAMN41021666,5510036,111727151213,111.73,55.0,62447.0,20277,16355,19411,23287,17382,20786,25025,HG00253_PB1_m84091_230721_134835_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230727_143029_s4.hifi_reads.bc1003.bam,HG00253,s3://human-pangenomics/working/HPRC/HG00253/raw_data/PacBio_HiFi/m84091_230727_143029_s4.hifi_reads.bc1003.bam,SRR29405807,SRP305758,SAMN41021666,4512540,89522377853,89.52,129.0,61986.0,19838,16026,18955,22733,16985,20288,24409,HG00253_PB1_m84091_230727_143029_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
m84091_230712_173338_s3.hifi_reads.bc1019.bam,HG00329,s3://human-pangenomics/working/HPRC/HG00329/raw_data/PacBio_HiFi/m84091_230712_173338_s3.hifi_reads.bc1019.bam,SRR29405793,SRP305758,SAMN41021646,4669840,106146859292,106.15,73.0,69777.0,22730,17994,21606,26308,19281,23397,28564,HG00329_PB1_m84091_230712_173338_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,HiFi sequencing of 20kb fractionated gDNA,unaligned reads,Megaruptor 3,Pippin HT,,Revio P1,Revio C1,Rockefeller University,vgl-lab@rockefeller.edu,,7.0.0,True
